lng,lat
-73.78147888183594,40.647499084472656
-73.78929138183594,40.64739990234375
-73.99478149414062,40.750247955322266
-73.7767333984375,40.64539337158203
-73.92405700683594,40.761444091796875
-74.01387786865234,40.71544647216797
-73.98566436767578,40.76295852661133
-73.99016571044922,40.723426818847656
-73.95146942138672,40.78502655029297
-73.96183776855469,40.76808166503906
-73.87386322021484,40.756813049316406
-73.97112274169922,40.693233489990234
0.0,0.0
-73.80249786376953,40.676212310791016
-73.94701385498047,40.77211380004883
-73.77668762207031,40.64533233642578
-73.99555969238281,40.764705657958984
-73.99592590332031,40.736785888671875
-73.9811782836914,40.755916595458984
-73.97462463378906,40.75691223144531
-73.99508666992188,40.74974822998047
-73.992919921875,40.75181198120117
-73.78376007080078,40.64870071411133
-74.00057983398438,40.677303314208984
-73.99736022949219,40.7208251953125
-73.99879455566406,40.761566162109375
-73.78193664550781,40.6446647644043
-73.99400329589844,40.75117492675781
-73.9516830444336,40.78160095214844
-73.95578002929688,40.78205490112305
-73.94184875488281,40.79827880859375
-73.99564361572266,40.73896026611328
-73.98645782470703,40.759315490722656
-73.99405670166016,40.75116729736328
-73.97903442382812,40.74459457397461
-73.99462890625,40.72500991821289
-73.98370361328125,40.76470947265625
-73.98954010009766,40.7675895690918
-73.98580169677734,40.735233306884766
-73.95996856689453,40.773780822753906
-73.97886657714844,40.72981643676758
-73.97520446777344,40.762474060058594
-74.0049819946289,40.757015228271484
-73.96852111816406,40.799041748046875
-73.96746826171875,40.787925720214844
-73.95401000976562,40.770503997802734
-73.78898620605469,40.64707946777344
-73.9612045288086,40.80191421508789
-73.95577239990234,40.76383972167969
-73.97264099121094,40.74327850341797
-73.98590850830078,40.76001739501953
-73.8274154663086,40.85300064086914
-73.77686309814453,40.6452751159668
-73.98926544189453,40.758888244628906
-73.94204711914062,40.79817581176758
-73.8675537109375,40.722991943359375
-74.00269317626953,40.73392868041992
-73.9969711303711,40.74237823486328
-73.98869323730469,40.73127365112305
-73.78190612792969,40.64470291137695
-74.01004791259766,40.7121696472168
-73.98359680175781,40.72997283935547
-73.99520111083984,40.749656677246094
-73.97535705566406,40.75698471069336
-73.94438934326172,40.80963134765625
-73.94593811035156,40.78559112548828
-73.94922637939453,40.776878356933594
-73.98719787597656,40.7709846496582
-73.97282409667969,40.747554779052734
-73.98176574707031,40.75603485107422
-73.77684020996094,40.64509582519531
-73.96513366699219,40.77501678466797
-73.98233032226562,40.740089416503906
-73.98541259765625,40.747318267822266
-73.94732666015625,40.77981185913086
-73.94503021240234,40.78688049316406
-73.78948211669922,40.64674377441406
-73.97618103027344,40.788841247558594
-73.95004272460938,40.78711700439453
-73.78978729248047,40.64704132080078
-73.92498016357422,40.77350997924805
-73.77684020996094,40.64506149291992
-73.98249816894531,40.76370620727539
-73.98815155029297,40.76469421386719
-73.98295593261719,40.73086166381836
-73.98442077636719,40.76164627075195
-74.00419616699219,40.75275802612305
-73.87117767333984,40.773765563964844
-73.96412658691406,40.75730514526367
-73.97892761230469,40.756038665771484
-73.98519897460938,40.74702835083008
-73.98738861083984,40.74153137207031
-73.99031066894531,40.755958557128906
-73.94743347167969,40.790958404541016
-73.97502899169922,40.741668701171875
-73.987548828125,40.765541076660156
-73.98013305664062,40.73037338256836
-73.78958129882812,40.64609146118164
-73.97150421142578,40.795291900634766
-73.95285034179688,40.76778030395508
-73.97225952148438,40.74961853027344
-73.9455337524414,40.77811050415039
-73.7899398803711,40.646751403808594
-74.00486755371094,40.75196075439453
-73.98457336425781,40.7576789855957
-73.97335815429688,40.738548278808594
-73.78192901611328,40.64468765258789
-73.99671936035156,40.747161865234375
-73.88758850097656,40.738914489746094
-73.983642578125,40.76504898071289
-73.94760131835938,40.78034210205078
-73.78205108642578,40.644569396972656
-73.94628143310547,40.77273178100586
-73.97798919677734,40.73765182495117
-73.97984313964844,40.744869232177734
-74.00894927978516,40.70658874511719
-73.99333953857422,40.75687026977539
-73.99668884277344,40.737247467041016
-73.98636627197266,40.75958251953125
-73.95948791503906,40.769317626953125
-73.9599609375,40.7624397277832
-73.7891616821289,40.64176940917969
-73.97334289550781,40.757930755615234
-73.9488525390625,40.773170471191406
-73.98828125,40.761573791503906
-73.97100067138672,40.754486083984375
-73.9740982055664,40.78899383544922
-74.00236511230469,40.744876861572266
-73.98675537109375,40.77656555175781
-73.97679138183594,40.7518196105957
-73.7835464477539,40.64860153198242
-73.95967864990234,40.808807373046875
-73.99214172363281,40.749080657958984
-73.97911071777344,40.762149810791016
-73.7767333984375,40.645118713378906
-73.95071411132812,40.785701751708984
-74.0167007446289,40.70990753173828
-73.77677154541016,40.64555358886719
-73.98211669921875,40.73194885253906
-74.00628662109375,40.712005615234375
-73.9878158569336,40.74144744873047
-73.95171356201172,40.7736701965332
-73.98236083984375,40.7763786315918
-73.9813232421875,40.68973922729492
-73.97953796386719,40.73554611206055
-73.95478820800781,40.765621185302734
-73.97577667236328,40.75083541870117
-73.9804916381836,40.738616943359375
-73.98751068115234,40.765419006347656
-73.99109649658203,40.760433197021484
-73.9559097290039,40.77200698852539
-73.99947357177734,40.71862030029297
-73.95156860351562,40.786197662353516
-73.98271179199219,40.774658203125
-73.97879028320312,40.76283264160156
-74.00733184814453,40.7158088684082
-73.97056579589844,40.75630187988281
-73.98555755615234,40.77800750732422
-73.96883392333984,40.791107177734375
-73.97817993164062,40.74187088012695
-74.00611114501953,40.73527145385742
-73.97867584228516,40.762855529785156
-73.99057006835938,40.75849533081055
-73.98382568359375,40.74378204345703
-73.97850799560547,40.7776985168457
-73.99588775634766,40.759361267089844
-73.98580932617188,40.76020050048828
-73.78604125976562,40.644195556640625
-73.7767105102539,40.64521026611328
-73.97957611083984,40.74448013305664
-73.95498657226562,40.789485931396484
-73.9849853515625,40.75113296508789
-73.99950408935547,40.75449752807617
-73.80999755859375,40.69096374511719
-74.00746154785156,40.73274612426758
-73.98795318603516,40.779502868652344
-73.97927856445312,40.76232147216797
-73.79146575927734,40.64543151855469
-73.98146057128906,40.778961181640625
-73.9578628540039,40.77928924560547
-73.98210906982422,40.776123046875
-73.99027252197266,40.75703048706055
-73.98967742919922,40.76287078857422
-73.97926330566406,40.776737213134766
-73.99813842773438,40.75099182128906
-73.98585510253906,40.75882339477539
-73.9772720336914,40.72603988647461
-73.98298645019531,40.781524658203125
-73.98954772949219,40.72053146362305
-73.97685241699219,40.73922348022461
-73.84786224365234,40.722904205322266
-73.96675872802734,40.80425262451172
-73.97883605957031,40.76063537597656
-73.97879028320312,40.737125396728516
-73.98202514648438,40.739253997802734
-73.97215270996094,40.79418182373047
-73.98494720458984,40.72452163696289
-73.99714660644531,40.74087905883789
-74.00391387939453,40.7076416015625
-74.01687622070312,40.70475387573242
-73.95587921142578,40.77210998535156
-73.94178009033203,40.79853057861328
-73.78302764892578,40.64665603637695
-73.98066711425781,40.73816680908203
-74.00224304199219,40.73966598510742
-73.979736328125,40.72705841064453
-73.9820785522461,40.74517822265625
-73.96585083007812,40.756229400634766
-73.9474105834961,40.77581024169922
-73.77680969238281,40.645233154296875
-73.99080657958984,40.746158599853516
-73.94621276855469,40.79004669189453
-73.98299407958984,40.781768798828125
-73.77629089355469,40.645347595214844
-73.95549011230469,40.773590087890625
-73.9427719116211,40.60261535644531
-73.97835540771484,40.76400375366211
-73.98060607910156,40.77467727661133
-73.98118591308594,40.73820877075195
-73.98385620117188,40.769630432128906
-73.99869537353516,40.74250030517578
-73.98404693603516,40.7592658996582
-73.9752197265625,40.7595100402832
-74.00907135009766,40.707401275634766
-73.7818603515625,40.64466857910156
-73.97343444824219,40.78480529785156
-73.99678039550781,40.747676849365234
-73.9915771484375,40.77023696899414
-73.905029296875,40.74553680419922
-73.98786163330078,40.77635955810547
-73.78356170654297,40.648677825927734
-73.78359985351562,40.64866638183594
-73.98226165771484,40.739959716796875
-73.7825698852539,40.6444091796875
-73.95829772949219,40.67063903808594
-73.78789520263672,40.64168167114258
-74.0160903930664,40.715110778808594
-73.953125,40.78612518310547
-73.9715805053711,40.76396942138672
-73.77670288085938,40.64522171020508
-73.98387145996094,40.725704193115234
-73.9485092163086,40.78218078613281
-73.99159240722656,40.7629508972168
-73.94441986083984,40.79474639892578
-73.99720001220703,40.74691390991211
-73.9822006225586,40.743324279785156
-73.98908996582031,40.75861358642578
-73.98966217041016,40.76300811767578
-73.98834228515625,40.71916580200195
-74.0040512084961,40.71673583984375
-74.00581359863281,40.743648529052734
