lng,lat
-73.9330062866211,40.75258255004883
-73.98038482666016,40.678001403808594
-73.94525909423828,40.80795669555664
-74.02337646484375,40.63484191894531
-73.98137664794922,40.66704559326172
-73.92225646972656,40.755271911621094
-73.98189544677734,40.676963806152344
-73.91825866699219,40.7411003112793
-73.9852523803711,40.687137603759766
-73.90522003173828,40.74528503417969
-73.95301818847656,40.71769714355469
-73.92464447021484,40.741275787353516
-73.93032836914062,40.685543060302734
-73.94490051269531,40.82893371582031
-73.951904296875,40.714107513427734
-73.93689727783203,40.84251403808594
-73.95477294921875,40.733543395996094
-73.98751831054688,40.67913818359375
-73.94319915771484,40.707481384277344
-74.00186920166016,40.62217330932617
-73.95068359375,40.7234992980957
-73.98877716064453,40.690895080566406
-73.8626937866211,40.75722122192383
-73.98309326171875,40.664955139160156
-73.9847412109375,40.6710205078125
-73.93571472167969,40.827701568603516
-73.92237091064453,40.74356460571289
-73.9562759399414,40.67502212524414
-73.927734375,40.80706024169922
-73.98577880859375,40.668941497802734
-73.98655700683594,40.703758239746094
-73.94945526123047,40.79716873168945
-73.95817565917969,40.721641540527344
-73.87064361572266,40.7490119934082
-73.94393157958984,40.683372497558594
-73.890869140625,40.74693298339844
-73.91395568847656,40.765228271484375
-73.96195220947266,40.70986557006836
-73.97488403320312,40.687198638916016
-73.88359832763672,40.74763870239258
-73.97869873046875,40.675716400146484
-73.955810546875,40.787803649902344
-73.90838623046875,40.82401657104492
-73.96076965332031,40.817996978759766
-73.98648834228516,40.669334411621094
-73.95838165283203,40.7298583984375
-73.9627685546875,40.672916412353516
-73.95277404785156,40.67690658569336
-73.94989013671875,40.67644119262695
-73.91946411132812,40.759239196777344
-73.88056945800781,40.7371940612793
-73.95590209960938,40.80373001098633
-73.94535827636719,40.82829666137695
-73.96282196044922,40.717323303222656
-73.96253967285156,40.709999084472656
-73.95035552978516,40.78520584106445
-73.95001220703125,40.72232437133789
-73.8764877319336,40.74821090698242
-73.96668243408203,40.67362976074219
-73.98963928222656,40.702266693115234
-73.95242309570312,40.80350112915039
-73.947998046875,40.80123519897461
-73.94976806640625,40.74829864501953
-73.95752716064453,40.722312927246094
-73.96240997314453,40.70990753173828
-73.84434509277344,40.7213249206543
-73.94951629638672,40.80198287963867
-73.96614837646484,40.71211624145508
-73.88117980957031,40.88007354736328
-73.97452545166016,40.68059158325195
-73.93792724609375,40.711769104003906
-73.97760009765625,40.680511474609375
-73.88509368896484,40.75395202636719
-73.9893798828125,40.68865203857422
-73.98949432373047,40.673370361328125
-73.98054504394531,40.66416931152344
-73.9113998413086,40.744510650634766
-73.95951080322266,40.718021392822266
-73.92227935791016,40.777137756347656
-73.95185852050781,40.67699432373047
-73.8846664428711,40.74760818481445
-73.9575424194336,40.71795654296875
-73.88250732421875,40.747806549072266
-73.95374298095703,40.68289566040039
-73.84455108642578,40.72053527832031
-73.91102600097656,40.74455642700195
-73.93923950195312,40.8217887878418
-73.8681411743164,40.75566101074219
-73.95652770996094,40.7474479675293
-73.95722961425781,40.72026062011719
-73.89685821533203,40.754432678222656
-73.9524917602539,40.80318069458008
-74.01712036132812,40.641963958740234
-73.9158706665039,40.76436233520508
-73.9498291015625,40.78547286987305
-73.86209106445312,40.73037338256836
-73.9681167602539,40.68000030517578
-73.94186401367188,40.804141998291016
-74.01673889160156,40.642398834228516
-73.87519073486328,40.756893157958984
-73.9917984008789,40.666542053222656
-73.95458221435547,40.718753814697266
-73.94864654541016,40.80324172973633
-73.92608642578125,40.86110305786133
-73.88945007324219,40.75190353393555
-73.99736022949219,40.69562911987305
-73.97844696044922,40.67074966430664
-73.8912582397461,40.72663116455078
-73.95179748535156,40.80294418334961
-73.96670532226562,40.71117401123047
-73.95211791992188,40.71675109863281
-73.95750427246094,40.7222785949707
-73.9544677734375,40.69103240966797
-73.9625473022461,40.71250915527344
-73.98728942871094,40.696380615234375
-73.80763244628906,40.70037078857422
-73.9694595336914,40.67621612548828
-73.97303009033203,40.674285888671875
-73.96841430664062,40.678775787353516
-73.93476867675781,40.69690704345703
-73.9230728149414,40.76093673706055
-73.92434692382812,40.771060943603516
-73.93988800048828,40.708160400390625
-73.86222076416016,40.74993896484375
-73.95903015136719,40.728702545166016
-73.94103240966797,40.6799201965332
-73.87997436523438,40.75611114501953
-73.94005584716797,40.68220520019531
-73.92436981201172,40.756248474121094
-73.95763397216797,40.72214889526367
-73.98052978515625,40.69590377807617
-73.94709014892578,40.71644973754883
-73.97771453857422,40.684410095214844
-73.83035278320312,40.75944900512695
-73.99053192138672,40.69978332519531
-73.99321746826172,40.682674407958984
-73.99143981933594,40.6893310546875
-73.87904357910156,40.7482795715332
-73.92142486572266,40.846397399902344
-73.92498779296875,40.75419998168945
-73.95162963867188,40.69138717651367
-73.95074462890625,40.67775344848633
-73.99229431152344,40.665992736816406
-73.87683868408203,40.74847412109375
-73.89087677001953,40.746498107910156
-73.94511413574219,40.720848083496094
-73.95352935791016,40.71979904174805
-73.93995666503906,40.70766830444336
-73.95401763916016,40.8177375793457
-73.9400634765625,40.70759201049805
-73.93885040283203,40.80249786376953
-73.89201354980469,40.74677658081055
-73.93896484375,40.826988220214844
-73.9898452758789,40.66380310058594
-73.86759185791016,40.74175262451172
-73.94839477539062,40.81378173828125
-73.978515625,40.68434524536133
-73.9527359008789,40.71400833129883
-73.86248016357422,40.75001907348633
-73.91885375976562,40.759071350097656
-73.99427795410156,40.703102111816406
-73.8832778930664,40.74760437011719
-73.98136901855469,40.675052642822266
-73.98233032226562,40.673892974853516
-73.84435272216797,40.72160339355469
-73.95704650878906,40.71221160888672
-73.95169067382812,40.71455383300781
-73.95520782470703,40.804542541503906
-73.93946075439453,40.81100082397461
-73.95552062988281,40.744415283203125
-73.88941192626953,40.74718475341797
-73.85240173339844,40.726261138916016
-73.95286560058594,40.67842102050781
-73.92304229736328,40.74346923828125
-73.94198608398438,40.78704833984375
-73.94361877441406,40.795982360839844
-73.90065002441406,40.831024169921875
-73.95184326171875,40.72565460205078
-73.97718048095703,40.687381744384766
-73.98016357421875,40.66849136352539
-73.94149780273438,40.71474838256836
-73.9870834350586,40.696128845214844
-73.94631958007812,40.68445587158203
-73.95586395263672,40.71949768066406
-73.93771362304688,40.82370376586914
-73.92797088623047,40.6978645324707
-73.8441390991211,40.721153259277344
-73.9629898071289,40.71177673339844
-73.9624252319336,40.71002960205078
-73.95101928710938,40.74348831176758
-73.97386932373047,40.68318176269531
-73.92184448242188,40.766632080078125
-73.9905776977539,40.70073699951172
-73.9742431640625,40.67656326293945
-73.937744140625,40.804630279541016
-73.9576187133789,40.729774475097656
-73.94938659667969,40.82765197753906
-73.91879272460938,40.743385314941406
-73.95777130126953,40.72990798950195
-73.94708251953125,40.784278869628906
-73.96807861328125,40.679927825927734
-73.90605926513672,40.68913269042969
-73.95465850830078,40.72529602050781
-73.96363067626953,40.80293655395508
-73.9525375366211,40.7249870300293
-73.92769622802734,40.76310348510742
-73.93958282470703,40.836753845214844
-73.94197082519531,40.78681945800781
-73.86524200439453,40.73668670654297
-73.95264434814453,40.804996490478516
-73.91819763183594,40.74109649658203
-73.97853088378906,40.689537048339844
-73.96205139160156,40.719627380371094
-73.85910034179688,40.75067138671875
-73.95233154296875,40.80063247680664
-73.92282104492188,40.7438850402832
-73.95742797851562,40.72899627685547
-73.95592498779297,40.71406936645508
-73.94970703125,40.71628952026367
-73.87681579589844,40.74827194213867
-73.89103698730469,40.746891021728516
-73.97676849365234,40.68284606933594
-73.91697692871094,40.761409759521484
-73.91352844238281,40.77475357055664
-73.91584777832031,40.764244079589844
-73.96379852294922,40.677730560302734
-73.98330688476562,40.693450927734375
-73.98019409179688,40.66843795776367
-73.95772552490234,40.717628479003906
-73.9544906616211,40.79001235961914
-73.93891906738281,40.79119873046875
-73.89702606201172,40.74903106689453
-73.99119567871094,40.66346740722656
-73.9007568359375,40.746795654296875
-73.89148712158203,40.74663162231445
-73.9797592163086,40.68246841430664
-73.9431381225586,40.70752716064453
-74.00243377685547,40.685768127441406
-73.93938446044922,40.79469680786133
-73.88508605957031,40.74766159057617
-73.94769287109375,40.706905364990234
-73.8772964477539,40.737491607666016
-73.95025634765625,40.743736267089844
-73.89111328125,40.75117874145508
-73.86172485351562,40.750099182128906
-73.91513061523438,40.763851165771484
-73.95479583740234,40.78932189941406
-73.97710418701172,40.68737030029297
-73.95637512207031,40.803001403808594
-73.92539978027344,40.76180648803711
-73.93986511230469,40.70781326293945
-73.99366760253906,40.68703079223633
-73.84310150146484,40.841163635253906
-73.93505859375,40.73603057861328
-73.97589111328125,40.6839599609375
-73.96058654785156,40.659645080566406
-73.91967010498047,40.75925827026367
-73.9715805053711,40.670955657958984
-73.94515991210938,40.80806350708008
-73.92658233642578,40.6791877746582
-73.96231079101562,40.69386672973633
-73.93450164794922,40.69861602783203
-73.93893432617188,40.749759674072266
-73.9626693725586,40.71247863769531
-73.95726776123047,40.7266845703125
-73.96159362792969,40.71143341064453
-73.9369125366211,40.80203628540039
-73.94417572021484,40.80945587158203
-73.98735046386719,40.692054748535156
-73.96145629882812,40.71739196777344
-73.98897552490234,40.69599533081055
-73.88996124267578,40.749263763427734
-73.89290618896484,40.746822357177734
-73.91949462890625,40.759193420410156
-73.89253997802734,40.748924255371094
-73.99533081054688,40.69578170776367
-73.99093627929688,40.664405822753906
-73.9561538696289,40.714088439941406
-73.97560119628906,40.68675994873047
-73.9632339477539,40.71892547607422
-73.899169921875,40.74595260620117
-73.95269775390625,40.71418380737305
-73.9423828125,40.81723403930664
-73.9702377319336,40.672935485839844
-73.95240783691406,40.803550720214844
-73.91887664794922,40.76576614379883
-73.9000015258789,40.74368667602539
-73.9521484375,40.79005813598633
-73.92654418945312,40.76580810546875
-73.96076202392578,40.70904541015625
-73.9496841430664,40.8018913269043
-73.94974517822266,40.80171585083008
-73.95770263671875,40.72184753417969
-73.9911117553711,40.66347885131836
-73.95858764648438,40.72124481201172
-73.94974517822266,40.7170524597168
-73.95378112792969,40.80644989013672
-73.95476531982422,40.73347473144531
-73.96244049072266,40.71965026855469
-73.91751098632812,40.758331298828125
-73.9537124633789,40.801483154296875
-73.94896697998047,40.794254302978516
-73.95813751220703,40.721717834472656
-73.90036010742188,40.753902435302734
-73.96096801757812,40.715484619140625
-73.95791625976562,40.72185516357422
-73.95172119140625,40.725425720214844
-73.89085388183594,40.746559143066406
-73.99503326416016,40.66143798828125
-73.89815521240234,40.754276275634766
-73.98661804199219,40.67277145385742
-73.95668029785156,40.729957580566406
-73.97676086425781,40.683082580566406
-73.96382141113281,40.8079948425293
-73.95779418945312,40.73142623901367
-73.9160385131836,40.75755310058594
-73.9476318359375,40.6910514831543
-73.92688751220703,40.8657341003418
-73.98188018798828,40.67933654785156
-73.91598510742188,40.7643928527832
-73.96199798583984,40.805625915527344
-73.9983139038086,40.67731857299805
-73.9211196899414,40.75651931762695
-73.95797729492188,40.68536376953125
-73.8985824584961,40.74602127075195
-73.95913696289062,40.72974395751953
-73.96836853027344,40.672882080078125
-73.92359161376953,40.743560791015625
-73.92413330078125,40.76144790649414
-73.9944076538086,40.70295715332031
-73.97931671142578,40.684844970703125
-73.94940948486328,40.8022346496582
-73.95051574707031,40.70796203613281
-73.95861053466797,40.71903610229492
-73.91864013671875,40.76565170288086
-73.95812225341797,40.721778869628906
-73.91056060791016,40.77610397338867
-73.98735809326172,40.69150924682617
-73.95753479003906,40.80027770996094
-73.86211395263672,40.73039627075195
